Project ID,Funding Completion Year,Project Leader,Project Title,Fellowship Recipient,Fellowship Type
FT100100027,2014,Collins,Defining the molecular mechanisms of intracellular protein trafficking,Brett M Collins,FT
FT100100031,2014,Holland,Interpreting biological sequence information: untangling hybridisation,Barbara R Holland,FT
FT100100048,2014,Buchler,Memory and light for integrated quantum systems,Benjamin C Buchler,FT
FT100100059,2014,Kemp,Lifting the veil on the Geological Dark Ages: The search for Hadean Crust on Earth,Anthony I Kemp,FT
FT100100064,2014,Lydon,Recognising Aborigines: from objects of science to First Australians,Jane Lydon,FT
FT100100072,2014,Nguyen,Forgotten histories: Vietnamese veterans in Australia,Nathalie H Nguyen,FT
FT100100073,2014,Nugent,Remembering dispossession: interpreting Aboriginal historical narratives,Maria L Nugent,FT
FT100100077,2014,Bashford,Climate change and the history of environmental determinism,Alison C Bashford,FT
FT100100078,2014,Manefield,Harnessing microbial respiration for pollutant degradation and natural gas production,Michael J Manefield,FT
FT100100087,2014,Bailie,Enhancing linkage and exchange in a national research partnership to improve primary health care performance and outcomes for Indigenous peoples,Ross S Bailie,FT
FT100100088,2014,van Oppen,"Coral-associated viruses: pathogens, mutualists and agents of evolution?",Madeleine J van Oppen,FT
FT100100091,2014,Harris,The metrics of associative learning,Justin A Harris,FT
FT100100098,2014,Large,The development of novel and tunable metamaterials,Maryanne C Large,FT
FT100100100,2014,Murphy,The discovery and characterisation of novel protein regulators of blood cell formation,James M Murphy,FT
FT100100108,2014,Austin,DNA and the missing: ancient DNA and advanced forensic identification,Jeremy J Austin,FT
FT100100112,2014,Baum,Molecular dissection of malaria parasite motility and host-cell invasion across the lifecycle,Jacob Baum,FT
FT100100113,2014,Fry,"Adaptive evolution of coleoid (cuttlefish, octopus, squid) venoms",Bryan G Fry,FT
FT100100125,2014,Butler,Health and sustainability: Australia in a global context,Colin D Butler,FT
FT100100129,2014,Cheshire,Transforming the outer suburbs through master planned estates: a governmental challenge,Lynda A Cheshire,FT
FT100100134,2014,Shao,Highly efficient electric power and value-added synthesis gas co-generation from methane with zero greenhouse gas emission,Zongping Shao,FT
FT100100137,2014,Du,Electronic functionality in nanoscale materials: from discovery to design,Aijun Du,FT
FT100100143,2014,Billett,"Enhancing practice-based learning experiences: towards a curriculum, pedagogy and epistemology of practice",Stephen R Billett,FT
FT100100144,2014,Fletcher,Catchment-scale and riparian zone stormwater retention: can it restore stream hydrology?,Timothy D Fletcher,FT
FT100100160,2014,Sukhorukov,Functional nonlinear nanophotonics,Andrey A Sukhorukov,FT
FT100100163,2014,Harris,Young people and social inclusion in the multicultural city,Anita L Harris,FT
FT100100165,2014,Hogan,Genetic analysis of lymphatic vascular development,Benjamin M Hogan,FT
FT100100172,2014,Gu,Innovative multiscale modelling to explore mechanical properties of single living cells,Yuantong Gu,FT
FT100100176,2014,Waldby,"The changing meanings of human eggs in fertility, assisted reproduction and stem cell research",Catherine J Waldby,FT
FT100100179,2014,Belmessous,Indigenous land claims in historical context,Saliha Belmessous,FT
FT100100192,2014,Wang,Composite Membranes for Energy-efficient Separation Technologies,Huanting Wang,FT
FT100100197,2014,Sharma,Representing low-frequency variability in hydro-climatic simulations for water resources planning and management in a changing climate,Ashish Sharma,FT
FT100100199,2014,Steinbauer,Psyllids as biosecurity threats to plantation and native eucalypts in Australia and internationally,Martin J Steinbauer,FT
FT100100200,2014,Brook,Systems modelling for synergistic ecological-climate dynamics,Barry W Brook,FT
FT100100203,2014,Jordan,Assessing a model of the physiological changes at arousal from sleep,Amy S Jordan,FT
FT100100206,2014,McDonald,Rock Art of the Western Desert and Great Basin: long term social responses to environmental change,Josephine J McDonald,FT
FT100100211,2014,Wang,Mechanics of micro/nanoscale multilayers: theories and applications,Baolin Wang,FT
FT100100213,2014,Quirino,Green sample preparation technologies for analytical chemistry,Joselito Quirino,FT
FT100100215,2014,Vila Concejo,Dynamics of carbonate sands and morphodynamics of coral reef environments,Ana Vila Concejo,FT
FT100100218,2014,Feng,"Reasoning about, and stepwise development of, quantum programs: a predicate transformer semantics approach",Yuan Feng,FT
FT100100228,2014,Windsor,"Social relations and social engagement in older adulthood: implications for health, well being and cognition",Timothy D Windsor,FT
FT100100232,2014,Biddle,Remote avant-garde: experimental Indigenous arts,Jennifer L Biddle,FT
FT100100235,2014,Duncan,The long-term consequences of toluene exposure on the maturing brain,Jhodie R Duncan,FT
FT100100237,2014,Brodribb,"Drought and death: past, present and future survival limits in the Australian vegetation landscape",Timothy J Brodribb,FT
FT100100238,2014,Jeffreys,"Philanthropy, celebrity and governance in the People's Republic of China",Elaine M Jeffreys,FT
FT100100241,2014,Donohue,Understanding human history in Asia through linguistic analysis,Mark H Donohue,FT
FT100100242,2014,Stoljar,Knowledge of consciousness,Daniel Stoljar,FT
FT100100250,2014,Jones,Can Tasmanian Devils survive by adapting to devil facial tumour disease?,Menna E Jones,FT
FT100100253,2014,Maddison,Reconciling nations: what can Australia learn from the international experience of democratic dialogue?,Sarah Maddison,FT
FT100100260,2014,Le Pelley,Attention please! Selective attention and human associative learning,Mike Le Pelley,FT
FT100100261,2014,Levy,Self-control and pathologies of agency,Neil Levy,FT
FT100100268,2014,Lewis,Caught in the act by PAndAS: An unparalleled view of galaxy evolution,Geraint F Lewis,FT
FT100100271,2014,Pfleger,Development and use of novel technologies to improve drugs targeting G protein-coupled receptor complexes involved in disease,Kevin D Pfleger,FT
FT100100275,2014,McNeill,Nanostructuring and nanocharacterisation of organic semiconductor devices,Christopher R McNeill,FT
FT100100278,2014,Gambetta,Designing and controlling superconducting circuits for quantum information processing,Jay M Gambetta,FT
FT100100280,2014,Brown,"The growth of galaxies: connecting stars, gas and dark matter",Michael J Brown,FT
FT100100285,2014,Kheruntsyan,Fundamental tests of quantum mechanics with ultracold atomic gases,Karen V Kheruntsyan,FT
FT100100292,2014,Vasilev,Nanoengineered gradient substrata as a novel approach for understanding infection mechanisms,Krasimir A Vasilev,FT
FT100100294,2014,Broom,"The changing landscapes of medical pluralism: a sociological analysis of patient experiences and decision making in Australia, India and Brazil",Alexander F Broom,FT
FT100100295,2014,Neal,Towards a healthier food supply: achieving policy change and industry action,Bruce C Neal,FT
FT100100296,2014,Del Favero,The reformulation of war art as a dialogical interactive narrative,Dennis G Del Favero,FT
FT100100297,2014,Mak,The ins and outs of HIV biology,Johnson Mak,FT
FT100100303,2014,Ostrikov,Nanoscale control of energy and matter for future energy-efficient technologies,Kostya (Ken) Ostrikov,FT
FT100100305,2014,Lugaro,The origin of the elements heavier than iron,Maria A Lugaro,FT
FT100100307,2014,Westerland,"Topology through applications: geometry, number theory and physics",Craig C Westerland,FT
FT100100312,2014,Cargo,Strengthening the evidence: how  community-based Indigenous health and wellbeing interventions work to improve policy and practice,Margaret Cargo,FT
FT100100320,2014,Coote,Understanding and controlling the stereochemistry of free-radical polymerisation,Michelle L Coote,FT
FT100100321,2014,Dietze,Reducing the burden of alcohol and other drug use in Australia,Paul M Dietze,FT
FT100100322,2014,Hohwy,"The human mind in prediction: conceptual, experimental and practical implications of the theory that the brain is a hypothesis-tester",Jakob Hohwy,FT
FT100100324,2014,Shieh,Ultrahigh-speed optical transport for sustaining the internet growth,William Shieh,FT
FT100100329,2014,Cernusak,Reading the isotopic archive: carbon and oxygen stable isotope ratios as recorders of plant physiological processes,Lucas A Cernusak,FT
FT100100333,2014,Chong,Epigenetic and neurobehavioural changes in a new mouse model of foetal alcohol spectrum disorders,Suyinn Chong,FT
FT100100337,2014,Lombi,"Addressing the uncertainties: Pathways, fate and associated risks of manufactured nanoparticles in the environment",Enzo Lombi,FT
FT100100338,2014,McAlpine,Modelling the potential of large-scale revegetation to reduce the impacts of climate change in semi-arid Australia,Clive A McAlpine,FT
FT100100344,2014,Zhu,Targeted synthesis of porous materials towards gas sorption and separation,Guangshan Zhu,FT
FT100100345,2014,Coward,"A networked robotic telescope array for coincident detection of transient phenomena in the optical, gravitational wave, neutrino and radio spectra",David M Coward,FT
FT100100349,2014,Kearney,An integrated mechanistic model of species' responses to environmental change: from individual responses to range shifts and beyond,Michael R Kearney,FT
FT100100358,2014,Manning,Understanding grassy woodlands as whole ecosystems,Adrian D Manning,FT
FT100100364,2014,Ganter,"German-speakers in the Australian indigenous encounter: ethnographers, collectors, missionaries",Regina J Ganter,FT
FT100100375,2014,Berger,Emergence and evolution of a multi-host pandemic: amphibian chytridiomycosis as a model,Lee Berger,FT
FT100100376,2014,Dong,Inventiveness and the progress of product innovation,Andy Dong,FT
FT100100377,2014,Balasubramanian,Genomics of temperature response in plants,Sureshkumar Balasubramanian,FT
FT100100384,2014,van den Bergh,"Size matters: elephantoid dispersal, evolution, paleoecology and extinction in Asia",Gerrit D van den Bergh,FT
FT100100392,2014,Cassidy-Welch,War and memory in European culture: a long perspective,Megan E Cassidy-Welch,FT
FT100100393,2014,Beattie,Slippery when wet: lubrication with responsive polymers,David A Beattie,FT
FT100100400,2014,Doonan,Open framework organic materials for CO2 capture and conversion,Christian J Doonan,FT
FT100100411,2014,Boecking,Visualising chaperones disentangle and refold proteins - one molecule at a time,Till Boecking,FT
FT100100413,2014,Wilson,Prioritising habitat restoration for biodiversity and ecosystem service outcomes,Kerrie A Wilson,FT
FT100100418,2014,Rimmer,Intellectual property and climate change: inventing clean technologies,Matthew R Rimmer,FT
FT100100426,2014,Deakin,Tracking the evolution of devil facial tumour disease,Janine E Deakin,FT
FT100100427,2014,Arumugam,Novel pharmacological agents to target stroke-induced brain injury,Thiruma V Arumugam,FT
FT100100432,2014,Fozdar,"Australian, transnational and postnational identities: affective aspects of social inclusion",Farida Fozdar,FT
FT100100439,2014,van Vliet,"Mapping, recovery and remediation of arm coordination deficits after stroke",Paulette M van Vliet,FT
FT100100443,2014,Meissner,What caused abrupt climate change events in the past and what can they tell us about the future?,Katrin J Meissner,FT
FT100100449,2014,Liu,"Ferroelectric piezoelectric materials and key problems associated with their applications in mechanical, electrical and optical energy transformations",Yun Liu,FT
FT100100457,2014,Croom,Dissecting galaxy evolution,Scott M Croom,FT
FT100100464,2014,Nicotra,"Phenotypic plasticity in plants: evolution, adaptation and its relevance in a changing climate",Adrienne B Nicotra,FT
FT100100468,2014,Truscott,Observing Einstein-Podolsky-Rosen entanglement with ultracold atomic gases,Andrew G Truscott,FT
FT100100469,2014,Aroney,"Reconceiving Australian federalism: fundamental values, comparative models and constitutional interpretation",Nicholas T Aroney,FT
FT100100470,2014,Sheppard,"Testing theories of two-phase fluid flow in porous media through experiment, imaging and modelling",Adrian P Sheppard,FT
FT100100476,2014,Clark,Development of effective peptide-based drugs,Richard J Clark,FT
FT100100481,2014,Sparrow,A new ethics for the development and application of genetic technologies in a pluralist society,Robert J Sparrow,FT
FT100100489,2014,Marsh,Understanding endocrine tumorigenesis - opportunities for new diagnostics and therapies,Deborah J Marsh,FT
FT100100494,2014,Garoni,"Design, analysis and application of Monte Carlo methods in statistical mechanics",Timothy M Garoni,FT
FT100100495,2014,Wright,Revealing star and planet formation via infrared and millimetre-wave observations,Christopher M Wright,FT
FT100100502,2014,Williams,Operation of nerve cell networks in the neocortex,Stephen R Williams,FT
FT100100511,2014,Valery,Developing an evidence base to improve the health of Aboriginal and Torres Strait Islander people,Patricia C Valery,FT
FT100100514,2014,Kepert,Functional molecular nanomaterials,Cameron J Kepert,FT
FT100100515,2014,Olsen,"Manufacturing, controlling, manipulating and measuring continuous-variable quantum entanglement",Murray K Olsen,FT
FT100100518,2014,Hearn,Clarifying transparency: Chinese aid and trade in Latin America,Adrian H Hearn,FT
FT100100519,2014,Jennings,Same-sex partnerships and parenting: policy debates since 1945,Rebecca Jennings,FT
FT100100524,2014,Nutt,Genetic networks controlling lymphocyte differentiation,Stephen Nutt,FT
FT100100527,2014,Piper,"Identifying the transition from hunting to animal management in mainland and Island Southeast Asia: origins, impacts and proxies for human migration",Philip J Piper,FT
FT100100533,2014,Sims,Operator algebras as models for dynamics and geometry,Aidan D Sims,FT
FT100100536,2014,Hawkes,Accelerating clean automotive innovation: fundamental insights into alternative fuel combustion,Evatt R Hawkes,FT
FT100100538,2014,Manzie,Low emission road transportation: harnessing the potential of alternative fuels and advanced vehicle technologies through online optimisation,Chris Manzie,FT
FT100100539,2014,Krabbenhoft,Modelling and simulation of complex granular flows,Kristian Krabbenhoft,FT
FT100100543,2014,Cooper,Experimental workers of the world - the labour of human research subjects in the emerging bioeconomies of China and India,Melinda Cooper,FT
FT100100546,2014,Klugmann,Unraveling the role of N-acetyl-aspartate in normal brain function and disease,Matthias Klugmann,FT
FT100100548,2014,Pickering,"Policing the border: security, human rights and gender",Sharon J Pickering,FT
