GRANT_ID,GRANT_ROLE,DW_INDIVIDUAL_ID,SOURCE_INDIVIDUAL_ID,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,FULL_NAME,ROLE_START_DATE,ROLE_END_DATE,SOURCE_SYSTEM
457345,CIA,DW0022839,RMIS148059,Dr,Yiping,No,Wang,Dr Yiping Wang,7-Feb-07,31-Dec-09,RMIS
571343,CIC,DW0022839,5019377,Dr,Yiping,No,Wang,Dr Yiping Wang,1-Jan-09,31-Dec-11,RGMS
632519,CIC,DW0022839,5019377,Dr,Yiping,No,Wang,Dr Yiping Wang,1-Jan-10,31-Dec-13,RGMS
632665,CIA,DW0022839,5019377,Dr,Yiping,No,Wang,Dr Yiping Wang,1-Jan-10,31-Dec-13,RGMS
1006139,CIB,DW0022839,5019377,Dr,Yiping,No,Wang,Dr Yiping Wang,1-Jan-11,31-Dec-13,RGMS
1061785,CIA,DW0022839,5019377,Dr,Yiping,No,Wang,Dr Yiping Wang,1-Jan-14,31-Dec-16,RGMS
1061848,CIB,DW0022839,5019377,Dr,Yiping,No,Wang,Dr Yiping Wang,1-Jan-14,31-Dec-16,RGMS
457408,CIC,DW0022839,RMIS148059,Dr,Yiping,No,Wang,Dr Yiping Wang,7-Feb-07,31-Dec-09,RMIS
307621,CIB,DW0022839,RMIS148059,Dr,Yiping,No,Wang,Dr Yiping Wang,20-Jan-04,31-Dec-06,RMIS
249414,CID,DW0022839,RMIS148059,Dr,Yiping,No,Wang,Dr Yiping Wang,20-Dec-02,31-Dec-05,RMIS
211147,CIB,DW0022839,RMIS148059,Dr,Yiping,No,Wang,Dr Yiping Wang,15-Mar-02,31-Dec-04,RMIS
1030463,CIC,DW0022840,5020745,Dr,Yuan Min,,Wang,Dr Yuan Min Wang,1-Jan-12,31-Dec-14,RGMS
457408,CID,DW0022840,RMIS4606853,Dr,Yuan Min,,Wang,Dr Yuan Min Wang,7-Feb-07,31-Dec-09,RMIS
571343,CID,DW0022840,5020745,Dr,Yuan Min,,Wang,Dr Yuan Min Wang,1-Jan-09,31-Dec-11,RGMS
632519,CID,DW0022840,5020745,Dr,Yuan Min,,Wang,Dr Yuan Min Wang,1-Jan-10,31-Dec-13,RGMS
351052,CIA,DW0022841,RMIS3386596,Dr,Yueping,Alex,Wang,Dr Yueping Wang,4-Feb-05,31-Dec-07,RMIS
455401,CIA,DW0022841,RMIS3386596,Dr,Yueping,Alex,Wang,Dr Yueping Wang,22-Jun-06,31-Dec-07,RMIS
509239,CIA,DW0022844,5030655,Dr,Jane,E,Ward,Dr Jane Ward,1-Jan-08,31-Dec-10,RGMS
422503,CII,DW0022849,5018211,Ms,Molly,,Wardaguga,Ms Molly Wardaguga,1-Jan-07,31-Dec-12,RGMS
569782,CIA,DW0022851,5018205,Dr,Jonathan,Lee,Wardle,Dr Jonathan Wardle,24-Feb-09,31-Dec-11,RGMS
987610,CIA,DW0022856,RMIS705919,Dr,A,,Warner,Dr A Warner,6-Dec-00,31-Dec-01,RMIS
219728,CIA,DW0022859,RMIS1366721,,Alessandra,,Warren,Alessandra Warren,8-Jan-02,31-Dec-06,RMIS
987446,CIA,DW0022861,RMIS676843,Ms,Helen,,Watchirs,Ms Helen Watchirs,6-Dec-00,31-Dec-01,RMIS
165405,CIA,DW0022863,RMIS679962,A/Pr,Nigel,J,Waterhouse,A/Pr Nigel Waterhouse,16-Jan-01,31-Dec-05,RMIS
359232,CIA,DW0022863,RMIS679962,A/Pr,Nigel,J,Waterhouse,A/Pr Nigel Waterhouse,2-Feb-05,31-Dec-09,RMIS
454506,CIA,DW0022863,RMIS679962,A/Pr,Nigel,J,Waterhouse,A/Pr Nigel Waterhouse,8-Feb-07,31-Dec-09,RMIS
566706,CIA,DW0022863,5018234,A/Pr,Nigel,J,Waterhouse,A/Pr Nigel Waterhouse,1-Jan-09,31-Dec-10,RGMS
491176,CIB,DW0022863,5018234,A/Pr,Nigel,J,Waterhouse,A/Pr Nigel Waterhouse,1-Jan-08,31-Dec-10,RGMS
455864,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,18-Jan-07,31-Dec-09,RMIS
1029178,CIB,DW0022867,5018241,Prof,Michael,J,Waters,Prof Michael Waters,1-Jan-12,31-Dec-14,RGMS
1025094,CIA,DW0022867,5018241,Prof,Michael,J,Waters,Prof Michael Waters,1-Jan-12,31-Dec-14,RGMS
1025088,CIA,DW0022867,5018241,Prof,Michael,J,Waters,Prof Michael Waters,1-Jan-12,31-Dec-14,RGMS
1025082,CIA,DW0022867,5018241,Prof,Michael,J,Waters,Prof Michael Waters,1-Jan-12,31-Dec-14,RGMS
1020317,CIA,DW0022867,5018241,Prof,Michael,J,Waters,Prof Michael Waters,1-Jan-12,31-Dec-16,RGMS
1002893,CIA,DW0022867,5018241,Prof,Michael,J,Waters,Prof Michael Waters,1-Jan-11,31-Dec-13,RGMS
511120,CIA,DW0022867,5018241,Prof,Michael,J,Waters,Prof Michael Waters,1-Jan-08,31-Dec-10,RGMS
455858,CIA,DW0022867,5018241,Prof,Michael,J,Waters,Prof Michael Waters,1-Jan-07,31-Dec-11,RGMS
990179,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,6-Dec-00,31-Dec-01,RMIS
981324,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,6-Dec-00,31-Dec-00,RMIS
981323,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,6-Dec-00,31-Dec-00,RMIS
142960,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,23-Jan-01,31-Dec-03,RMIS
142959,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,23-Jan-01,31-Dec-03,RMIS
210313,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,15-Mar-02,31-Dec-06,RMIS
210278,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,14-Dec-01,31-Dec-04,RMIS
252877,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,3-Mar-03,31-Dec-04,RMIS
301159,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,12-Jan-04,31-Dec-06,RMIS
351584,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,23-Dec-04,31-Dec-07,RMIS
401668,CIA,DW0022867,RMIS47580,Prof,Michael,J,Waters,Prof Michael Waters,17-Jan-06,31-Dec-08,RMIS
472698,CIA,DW0022871,5018220,Dr,Anna,M,Watson,Dr Anna Watson,1-Jan-08,31-Dec-14,RGMS
275504,CIA,DW0022872,RMIS12562,Prof,David,Ian,Watson,Prof David Watson,12-Dec-03,31-Dec-06,RMIS
480401,CIA,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-08,31-Dec-11,RGMS
595964,CIA,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-10,31-Dec-12,RGMS
627110,CIB,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-10,31-Dec-14,RGMS
1008337,CIA,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-11,30-Jun-14,RGMS
157986,CIA,DW0022872,RMIS12562,Prof,David,Ian,Watson,Prof David Watson,8-Jan-01,31-Dec-05,RMIS
157954,CIA,DW0022872,RMIS12562,Prof,David,Ian,Watson,Prof David Watson,8-Jan-01,31-Dec-03,RMIS
207740,CIA,DW0022872,RMIS12562,Prof,David,Ian,Watson,Prof David Watson,14-Dec-01,31-Dec-04,RMIS
375111,CIA,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-06,31-Dec-10,RGMS
389820,CIE,DW0022872,RMIS12562,Prof,David,Ian,Watson,Prof David Watson,16-Jan-06,31-Dec-08,RMIS
1040947,CIE,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-13,31-Dec-17,RGMS
1022722,CIA,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-12,31-Dec-16,RGMS
1022720,CIA,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-12,31-Dec-14,RGMS
1021403,CIF,DW0022872,5018242,Prof,David,Ian,Watson,Prof David Watson,1-Jan-12,31-Dec-14,RGMS
990054,CIA,DW0022878,RMIS7558,A/Pr,Mark,Wayne,Watson,A/Pr Mark Watson,6-Dec-00,31-Dec-02,RMIS
455621,CIA,DW0022886,5018229,Dr,Ralph,Neal,Watts,Dr Ralph Watts,1-Jan-07,31-Dec-10,RGMS
590228,CIA,DW0022888,5030453,Ms,Hayley,S,Waugh,Ms Hayley Waugh,1-Apr-10,30-Sep-13,RGMS
264620,CIE,DW0022892,RMIS3256415,,Susan,,Wearne,Susan Wearne,16-Feb-05,31-Dec-09,RMIS
402860,CIA,DW0022893,RMIS3995937,Dr,Linda,S,Weaving,Dr Linda Weaving,15-Feb-06,31-Dec-09,RMIS
481934,CIB,DW0022901,RMIS225202,Prof,Joan,,Webster,Prof Joan Webster,7-Jan-08,31-Dec-09,RMIS
1058963,CIC,DW0022901,5011902,Prof,Joan,,Webster,Prof Joan Webster,1-Jan-14,31-Dec-15,RGMS
1041910,CIC,DW0022901,5011902,Prof,Joan,,Webster,Prof Joan Webster,1-Jan-13,31-Dec-16,RGMS
1024872,CIC,DW0022901,5011902,Prof,Joan,,Webster,Prof Joan Webster,1-Jan-12,31-Dec-15,RGMS
1008428,CIB,DW0022901,5011902,Prof,Joan,,Webster,Prof Joan Webster,8-Feb-13,31-Dec-15,RGMS
1000888,CID,DW0022901,5011902,Prof,Joan,,Webster,Prof Joan Webster,1-Jan-12,30-Sep-15,RGMS
1000888,CIE,DW0022901,5011902,Prof,Joan,,Webster,Prof Joan Webster,1-Nov-10,31-Dec-11,RGMS
980581,CIA,DW0022916,RMIS520679,Dr,Ronald,P,Weinberger,Dr Ronald Weinberger,6-Dec-00,31-Dec-01,RMIS
211002,CIB,DW0022916,RMIS520679,Dr,Ronald,P,Weinberger,Dr Ronald Weinberger,14-Dec-01,31-Dec-04,RMIS
570876,CIB,DW0022921,5030418,Dr,Mitchell,J,Weiss,Dr Mitchell Weiss,1-Jan-09,31-Dec-11,RGMS
571901,CIF,DW0022929,5018266,Prof,Alec,William,Welsh,Prof Alec Welsh,1-Jan-09,1-Jul-13,RGMS
1044962,CIG,DW0022929,5018266,Prof,Alec,William,Welsh,Prof Alec Welsh,1-Jan-13,31-Dec-16,RGMS
991538,CIA,DW0022935,RMIS1168980,A/Pr,Richard,,West Am,A/Pr Richard West Am,6-Dec-00,31-Dec-01,RMIS
1051223,CIA,DW0022936,5019397,Dr,Patrick,S,Western,Dr Patrick Western,1-Jan-13,31-Dec-15,RGMS
1043939,CIA,DW0022936,5019397,Dr,Patrick,S,Western,Dr Patrick Western,1-Jan-13,31-Dec-15,RGMS
356283,CIA,DW0022938,RMIS3387859,,James,,Wettenhall,James Wettenhall,11-Feb-05,31-Dec-06,RMIS
208955,CIB,DW0022940,RMIS6246,,Heather,,Wheat,Heather Wheat,18-Dec-01,31-Dec-04,RMIS
400202,CIH,DW0022942,5018281,A/Pr,Anthony,Robert,White,A/Pr Anthony White,1-Jan-06,31-Dec-10,RGMS
566764,CIA,DW0022942,5018281,A/Pr,Anthony,Robert,White,A/Pr Anthony White,1-Jan-09,31-Dec-12,RGMS
628946,CIH,DW0022942,5018281,A/Pr,Anthony,Robert,White,A/Pr Anthony White,1-Jan-10,31-Dec-15,RGMS
300070,CIA,DW0022942,RMIS75799,A/Pr,Anthony,Robert,White,A/Pr Anthony White,23-Jan-04,31-Dec-08,RMIS
157905,CIB,DW0022947,RMIS1018187,Prof,Jason,Mark,White,Prof Jason White,8-Jan-01,31-Dec-03,RMIS
349536,CIA,DW0022947,RMIS1018187,Prof,Jason,Mark,White,Prof Jason White,18-Mar-05,31-Dec-07,RMIS
349485,CIB,DW0022947,RMIS1018187,Prof,Jason,Mark,White,Prof Jason White,23-Dec-04,31-Dec-06,RMIS
565410,CIA,DW0022947,5018283,Prof,Jason,Mark,White,Prof Jason White,1-Jan-09,1-Aug-12,RGMS
207710,CIA,DW0022947,RMIS1018187,Prof,Jason,Mark,White,Prof Jason White,14-Dec-01,31-Dec-04,RMIS
1065898,CIC,DW0022952,5049112,Prof,Les,,White,Prof Les White,1-Dec-13,30-Nov-16,RGMS
1016824,CIA,DW0022954,5027331,Dr,Sarah,Louise,White,Dr Sarah White,1-Jan-11,31-Dec-14,RGMS
491293,CIA,DW0022955,5018292,Dr,Stefan,J,White,Dr Stefan White,1-Jan-08,31-Dec-12,RGMS
546478,CIA,DW0022955,5018292,Dr,Stefan,J,White,Dr Stefan White,1-Jan-09,31-Dec-11,RGMS
607358,CIB,DW0022955,5018292,Dr,Stefan,J,White,Dr Stefan White,1-Jan-10,31-Dec-11,RGMS
607403,CIC,DW0022955,5018292,Dr,Stefan,J,White,Dr Stefan White,1-Jan-10,31-Dec-12,RGMS
1022222,CIE,DW0022955,5018292,Dr,Stefan,J,White,Dr Stefan White,1-Jan-12,31-Dec-14,RGMS
1040947,CIA,DW0022961,5011949,Prof,David,Carlisle,Whiteman,Prof David Whiteman,1-Jan-13,31-Dec-17,RGMS
1001456,CIB,DW0022961,5011949,Prof,David,Carlisle,Whiteman,Prof David Whiteman,1-Oct-10,31-Mar-16,RGMS
552429,CIC,DW0022961,5011949,Prof,David,Carlisle,Whiteman,Prof David Whiteman,1-Jan-09,31-Dec-14,RGMS
552415,CIA,DW0022961,5011949,Prof,David,Carlisle,Whiteman,Prof David Whiteman,1-Jan-09,31-Dec-13,RGMS
442302,CIB,DW0022961,5011949,Prof,David,Carlisle,Whiteman,Prof David Whiteman,1-Jan-07,30-Jun-13,RGMS
7120,CIA,DW0022961,RMIS3661314,Prof,David,Carlisle,Whiteman,Prof David Whiteman,6-Dec-00,31-Dec-04,RMIS
199600,CIF,DW0022961,RMIS3661314,Prof,David,Carlisle,Whiteman,Prof David Whiteman,13-Jun-02,31-Dec-06,RMIS
290230,CIA,DW0022961,RMIS3661314,Prof,David,Carlisle,Whiteman,Prof David Whiteman,17-Mar-04,31-Dec-08,RMIS
389820,CIA,DW0022961,RMIS3661314,Prof,David,Carlisle,Whiteman,Prof David Whiteman,16-Jan-06,31-Dec-08,RMIS
442960,CIA,DW0022961,RMIS3661314,Prof,David,Carlisle,Whiteman,Prof David Whiteman,8-Feb-07,31-Dec-08,RMIS
1073898,CIA,DW0022961,5011949,Prof,David,Carlisle,Whiteman,Prof David Whiteman,1-Jan-15,31-Dec-19,RGMS
1063061,CIA,DW0022961,5011949,Prof,David,Carlisle,Whiteman,Prof David Whiteman,1-Jan-14,31-Dec-18,RGMS
1058522,CIA,DW0022961,5011949,Prof,David,Carlisle,Whiteman,Prof David Whiteman,1-Jan-14,31-Dec-18,RGMS
138720,CIB,DW0022962,RMIS551592,Dr,Eliza,Jane,Whiteside,Dr Eliza Whiteside,8-Jan-01,31-Dec-03,RMIS
379630,CIA,DW0022963,RMIS4005925,,Mary,,Whiteside,Mary Whiteside,7-Feb-06,31-Dec-08,RMIS
565402,CID,DW0022964,5018307,A/Pr,Deirdre,J,Whitford,A/Pr Deirdre Whitford,1-Jan-09,27-Jul-10,RGMS
991323,CIA,DW0022964,RMIS7679,A/Pr,Deirdre,J,Whitford,A/Pr Deirdre Whitford,6-Dec-00,31-Dec-00,RMIS
627240,CID,DW0022964,5018307,A/Pr,Deirdre,J,Whitford,A/Pr Deirdre Whitford,1-Jan-10,31-Dec-14,RGMS
565402,CIC,DW0022964,5018307,A/Pr,Deirdre,J,Whitford,A/Pr Deirdre Whitford,28-Jul-10,31-Mar-13,RGMS
324735,CIE,DW0022965,RMIS2388127,Dr,Emma,Mary,Whitham,Dr Emma Whitham,23-Dec-04,31-Dec-07,RMIS
1063798,CIB,DW0022976,5018294,Prof,Robert,E,Widdop,Prof Robert Widdop,1-Jan-14,31-Dec-16,RGMS
436823,CIA,DW0022976,RMIS224069,Prof,Robert,E,Widdop,Prof Robert Widdop,7-Feb-07,31-Dec-09,RMIS
384237,CIA,DW0022976,RMIS224069,Prof,Robert,E,Widdop,Prof Robert Widdop,17-Jan-06,31-Dec-08,RMIS
384163,CIE,DW0022976,RMIS224069,Prof,Robert,E,Widdop,Prof Robert Widdop,17-Jan-06,31-Dec-08,RMIS
143800,CIA,DW0022976,RMIS224069,Prof,Robert,E,Widdop,Prof Robert Widdop,9-Jan-01,31-Dec-02,RMIS
143564,CIA,DW0022976,RMIS224069,Prof,Robert,E,Widdop,Prof Robert Widdop,8-Jan-01,31-Dec-05,RMIS
970425,CIA,DW0022976,RMIS224069,Prof,Robert,E,Widdop,Prof Robert Widdop,6-Dec-00,31-Dec-00,RMIS
1045848,CIA,DW0022976,5018294,Prof,Robert,E,Widdop,Prof Robert Widdop,1-Jan-13,31-Dec-15,RGMS
490919,CIC,DW0022976,5018294,Prof,Robert,E,Widdop,Prof Robert Widdop,1-Jan-08,31-Dec-10,RGMS
606652,CIC,DW0022976,5018294,Prof,Robert,E,Widdop,Prof Robert Widdop,1-Jan-10,31-Dec-12,RGMS
1007986,CIA,DW0022976,5018294,Prof,Robert,E,Widdop,Prof Robert Widdop,1-Jan-11,31-Dec-13,RGMS
1024100,CIA,DW0022976,5018294,Prof,Robert,E,Widdop,Prof Robert Widdop,1-Jan-12,31-Dec-14,RGMS
1045690,CIB,DW0022976,5018294,Prof,Robert,E,Widdop,Prof Robert Widdop,1-Jan-13,31-Dec-15,RGMS
455414,CIA,DW0022987,5025897,Dr,Alex,,Wilde,Dr Alex Wilde,1-Jan-07,31-Dec-10,RGMS
303251,CIA,DW0022989,RMIS2328954,Prof,Dieter,Bernd,Wildenauer,Prof Dieter Wildenauer,12-Jan-04,31-Dec-06,RMIS
404012,CIB,DW0022989,RMIS2328954,Prof,Dieter,Bernd,Wildenauer,Prof Dieter Wildenauer,10-Jan-06,31-Dec-08,RMIS
513862,CIB,DW0022989,5018304,Prof,Dieter,Bernd,Wildenauer,Prof Dieter Wildenauer,1-Jan-08,31-Dec-11,RGMS
513861,CIA,DW0022989,5018304,Prof,Dieter,Bernd,Wildenauer,Prof Dieter Wildenauer,1-Jan-08,31-Dec-11,RGMS
1004112,CID,DW0022992,5020360,Prof,Janet,,Wiles,Prof Janet Wiles,1-Jan-11,30-Jun-13,RGMS
1004112,CIC,DW0022992,5020360,Prof,Janet,,Wiles,Prof Janet Wiles,1-Jul-13,31-Dec-14,RGMS
219135,CIB,DW0022995,RMIS1215210,,Lesley,,Wilkes,Lesley Wilkes,31-May-02,31-Dec-05,RMIS
519236,CIB,DW0022999,5018329,Dr,Chris,S,Wilkinson,Dr Chris Wilkinson,1-Jan-08,30-Jun-12,RGMS
1048350,CIF,DW0023002,5023540,Prof,Simon,Mark,Willcock,Prof Simon Willcock,1-Jan-13,31-Dec-15,RGMS
1075736,CIC,DW0023002,5023540,Prof,Simon,Mark,Willcock,Prof Simon Willcock,1-Jan-14,31-Dec-17,RGMS
1056717,CIA,DW0023006,5020295,A/Pr,Allison,Fiona,Williams,A/Pr Allison Williams,1-Apr-13,31-Mar-16,RGMS
359262,CIA,DW0023011,RMIS3185167,A/Pr,Mark,Alexander,Williams,A/Pr Mark Williams,6-Mar-05,31-Dec-09,RMIS
543421,CIC,DW0023011,5018327,A/Pr,Mark,Alexander,Williams,A/Pr Mark Williams,1-Jul-09,31-Dec-13,RGMS
511148,CIC,DW0023011,5018327,A/Pr,Mark,Alexander,Williams,A/Pr Mark Williams,1-Jan-08,31-Jul-11,RGMS
1028578,CIA,DW0023011,5018327,A/Pr,Mark,Alexander,Williams,A/Pr Mark Williams,1-Jan-12,31-Dec-14,RGMS
1521,CIA,DW0023019,RMIS79141,Dr,Peter,,Williamson,Dr Peter Williamson,6-Dec-00,31-Dec-00,RMIS
991516,CIA,DW0023029,RMIS606307,Dr,P,,Wilson,Dr P Wilson,6-Dec-00,31-Dec-01,RMIS
572764,CIA,DW0023032,5018410,Ms,Sally,B,Wilson,Ms Sally Wilson,1-Jan-09,31-Oct-13,RGMS
1010494,CIA,DW0023033,5012648,A/Pr,Scott,Geoffrey,Wilson,A/Pr Scott Wilson,1-Jan-11,31-Dec-13,RGMS
513724,CIC,DW0023033,5012648,A/Pr,Scott,Geoffrey,Wilson,A/Pr Scott Wilson,1-Jan-08,31-Dec-11,RGMS
1048216,CIA,DW0023033,5012648,A/Pr,Scott,Geoffrey,Wilson,A/Pr Scott Wilson,1-Jan-13,31-Dec-15,RGMS
343603,CIA,DW0023033,RMIS134341,A/Pr,Scott,Geoffrey,Wilson,A/Pr Scott Wilson,22-Dec-04,31-Dec-07,RMIS
294402,CIA,DW0023033,RMIS134341,A/Pr,Scott,Geoffrey,Wilson,A/Pr Scott Wilson,15-Jan-04,31-Dec-06,RMIS
1044046,CIG,DW0023052,5044004,A/Pr,Katie,,Witkiewitz,A/Pr Katie Witkiewitz,1-Oct-12,25-Mar-13,RGMS
983615,CIA,DW0023056,RMIS225423,Dr,Alex,David,Wodak,Dr Alex Wodak,6-Dec-00,31-Dec-00,RMIS
3510,CIA,DW0023056,RMIS225423,Dr,Alex,David,Wodak,Dr Alex Wodak,6-Dec-00,31-Dec-00,RMIS
300443,CIB,DW0023056,RMIS225423,Dr,Alex,David,Wodak,Dr Alex Wodak,22-Jan-04,31-Dec-06,RMIS
350829,CIC,DW0023056,RMIS225423,Dr,Alex,David,Wodak,Dr Alex Wodak,3-Feb-05,31-Dec-07,RMIS
337911,CIF,DW0023058,5018449,Dr,Max,,Wolf,Dr Max Wolf,1-Jan-06,30-Jun-11,RGMS
351218,CID,DW0023058,5018449,Dr,Max,,Wolf,Dr Max Wolf,1-Jan-05,31-Dec-10,RGMS
219140,CIC,DW0023063,RMIS1356842,Dr,Judy,,Wollin,Dr Judy Wollin,31-May-02,31-Dec-05,RMIS
1047504,CID,DW0023068,5018465,Dr,Flora,Y,Wong,Dr Flora Wong,1-Jan-13,31-Dec-15,RGMS
1006647,CIB,DW0023068,5018465,Dr,Flora,Y,Wong,Dr Flora Wong,1-Jan-11,31-Dec-13,RGMS
1025626,CIA,DW0023068,5018465,Dr,Flora,Y,Wong,Dr Flora Wong,1-Jan-12,31-Dec-14,RGMS
1035433,CIA,DW0023068,5018465,Dr,Flora,Y,Wong,Dr Flora Wong,1-Jan-12,31-Dec-15,RGMS
1044435,CID,DW0023068,5018465,Dr,Flora,Y,Wong,Dr Flora Wong,1-Jan-13,31-Dec-15,RGMS
223322,CIA,DW0023069,RMIS1973282,Miss,Mae-Xhum,,Wong,Miss Mae-Xhum Wong,7-Jan-03,31-Dec-06,RMIS
1070935,CIA,DW0023070,5019705,Prof,Ma-Li,,Wong,Prof Ma-Li Wong,1-Jan-14,31-Dec-16,RGMS
1051931,CIA,DW0023070,5019705,Prof,Ma-Li,,Wong,Prof Ma-Li Wong,1-Jan-13,17-Jul-16,RGMS
258415,CIA,DW0023075,RMIS681006,,Vincent,,Wong,Vincent Wong,7-Jan-03,31-Dec-04,RMIS
1031347,CIC,DW0023079,5018445,Dr,John,Peter Miles,Wood,Dr John Wood,1-Jan-12,31-Dec-14,RGMS
1050982,CIB,DW0023079,5018445,Dr,John,Peter Miles,Wood,Dr John Wood,1-Jan-13,31-Dec-15,RGMS
565202,CIA,DW0023079,5018445,Dr,John,Peter Miles,Wood,Dr John Wood,1-Jan-09,31-Dec-11,RGMS
626964,CIB,DW0023079,5018445,Dr,John,Peter Miles,Wood,Dr John Wood,1-Jan-10,31-Dec-12,RGMS
508123,CIB,DW0023079,5018445,Dr,John,Peter Miles,Wood,Dr John Wood,1-Jan-08,31-Dec-10,RGMS
496730,CIA,DW0023080,5018469,Dr,Marnie,J,Wood,Dr Marnie Wood,1-Jan-08,31-Dec-11,RGMS
145627,CIB,DW0023081,RMIS105802,Prof,Stephen,J,Wood,Prof Stephen Wood,9-Jan-01,31-Dec-03,RMIS
209062,CIE,DW0023081,RMIS105802,Prof,Stephen,J,Wood,Prof Stephen Wood,18-Dec-01,31-Dec-04,RMIS
236175,CIB,DW0023081,RMIS105802,Prof,Stephen,J,Wood,Prof Stephen Wood,3-Mar-03,31-Dec-04,RMIS
252777,CIF,DW0023081,RMIS105802,Prof,Stephen,J,Wood,Prof Stephen Wood,3-Mar-03,31-Dec-05,RMIS
299966,CIB,DW0023081,RMIS105802,Prof,Stephen,J,Wood,Prof Stephen Wood,13-Jan-04,31-Dec-04,RMIS
359223,CIA,DW0023081,RMIS105802,Prof,Stephen,J,Wood,Prof Stephen Wood,2-Feb-05,31-Dec-09,RMIS
1027741,CIC,DW0023081,5018448,Prof,Stephen,J,Wood,Prof Stephen Wood,1-Jan-12,31-Dec-14,RGMS
491246,CIC,DW0023081,5018448,Prof,Stephen,J,Wood,Prof Stephen Wood,1-Jan-08,31-Dec-10,RGMS
628711,CIA,DW0023081,5018448,Prof,Stephen,J,Wood,Prof Stephen Wood,1-Jan-10,12-Sep-10,RGMS
956545,CIA,DW0023088,RMIS706039,Mr,Gwe,,Woolcock,Mr Gwe Woolcock,6-Dec-00,31-Dec-01,RMIS
1021620,CID,DW0023089,5038894,Dr,Linda,,Wooldridge,Dr Linda Wooldridge,1-Jan-12,31-Dec-14,RGMS
569688,CIE,DW0023093,5018481,Prof,Richard,,Wootton,Prof Richard Wootton,1-Jan-09,31-Dec-11,RGMS
456135,CIC,DW0023093,RMIS1152317,Prof,Richard,,Wootton,Prof Richard Wootton,18-Jan-07,31-Dec-08,RMIS
455922,CIC,DW0023093,RMIS1152317,Prof,Richard,,Wootton,Prof Richard Wootton,1-Jun-09,31-Dec-09,RMIS
301029,CIC,DW0023093,RMIS1152317,Prof,Richard,,Wootton,Prof Richard Wootton,12-Jan-04,31-Dec-07,RMIS
443214,CID,DW0023093,5018481,Prof,Richard,,Wootton,Prof Richard Wootton,1-Jan-07,30-Sep-11,RGMS
401604,CIC,DW0023093,RMIS1152317,Prof,Richard,,Wootton,Prof Richard Wootton,17-Jan-06,31-Dec-07,RMIS
491104,CIC,DW0023094,5018497,Prof,Barbara,S,Workman,Prof Barbara Workman,1-Jul-08,30-Jun-13,RGMS
1012531,CIA,DW0023095,5018483,A/Pr,John,Mark,Worthington,A/Pr John Worthington,1-Jan-11,31-Dec-14,RGMS
455207,CIB,DW0023095,RMIS3789209,A/Pr,John,Mark,Worthington,A/Pr John Worthington,8-Feb-07,31-Dec-09,RMIS
1062331,CID,DW0023096,5018491,A/Pr,Matthew,Ian,Worthley,A/Pr Matthew Worthley,1-Sep-13,31-Aug-17,RGMS
1024008,CIC,DW0023096,5018491,A/Pr,Matthew,Ian,Worthley,A/Pr Matthew Worthley,1-Jan-12,31-Dec-13,RGMS
1033198,CIA,DW0023101,5018485,A/Pr,Mark,D,Wright,A/Pr Mark Wright,1-Jan-12,31-Dec-14,RGMS
181609,CIA,DW0023101,RMIS216823,A/Pr,Mark,D,Wright,A/Pr Mark Wright,18-Dec-01,31-Dec-04,RMIS
546017,CIA,DW0023101,5018485,A/Pr,Mark,D,Wright,A/Pr Mark Wright,1-Jan-09,31-Dec-11,RGMS
603812,CIB,DW0023101,5018485,A/Pr,Mark,D,Wright,A/Pr Mark Wright,1-Jan-10,31-Dec-12,RGMS
315405,CIA,DW0023101,RMIS216823,A/Pr,Mark,D,Wright,A/Pr Mark Wright,23-Dec-04,31-Dec-08,RMIS
315525,CIC,DW0023101,RMIS216823,A/Pr,Mark,D,Wright,A/Pr Mark Wright,23-Dec-04,31-Dec-07,RMIS
